,DateTime,Timestamp,Watt,Date
1154,15:21:17,1514298077,0,26.12.17
1155,15:21:22,1514298082,0,26.12.17
1156,15:21:27,1514298087,0,26.12.17
1157,15:21:32,1514298092,0,26.12.17
1158,15:21:38,1514298098,0,26.12.17
1159,15:21:43,1514298103,0,26.12.17
1160,15:21:48,1514298108,0,26.12.17
1161,15:21:53,1514298113,0,26.12.17
1162,15:21:58,1514298118,0,26.12.17
1163,15:22:03,1514298123,0,26.12.17
1164,15:22:08,1514298128,0,26.12.17
1165,15:22:13,1514298133,0,26.12.17
1166,15:22:18,1514298138,0,26.12.17
1167,15:22:24,1514298144,0,26.12.17
1168,15:22:29,1514298149,0,26.12.17
1169,15:22:34,1514298154,0,26.12.17
1170,15:22:39,1514298159,0,26.12.17
1171,15:22:44,1514298164,0,26.12.17
1172,15:22:49,1514298169,0,26.12.17
1173,15:22:54,1514298174,0,26.12.17
1174,15:22:59,1514298179,0,26.12.17
1175,15:23:04,1514298184,0,26.12.17
1176,15:23:10,1514298190,0,26.12.17
1177,15:23:15,1514298195,0,26.12.17
1178,15:23:20,1514298200,0,26.12.17
1179,15:23:25,1514298205,0,26.12.17
1180,15:23:30,1514298210,0,26.12.17
1181,15:23:35,1514298215,0,26.12.17
1182,15:23:40,1514298220,0,26.12.17
1183,15:23:45,1514298225,0,26.12.17
1184,15:23:50,1514298230,0,26.12.17
1185,15:23:56,1514298236,0,26.12.17
1186,15:24:01,1514298241,0,26.12.17
1187,15:24:06,1514298246,0,26.12.17
1188,15:24:11,1514298251,0,26.12.17
1189,15:24:16,1514298256,0,26.12.17
1190,15:24:21,1514298261,0,26.12.17
1191,15:24:26,1514298266,0,26.12.17
1192,15:24:31,1514298271,0,26.12.17
1193,15:24:36,1514298276,0,26.12.17
1194,15:24:42,1514298282,0,26.12.17
1195,15:24:47,1514298287,0,26.12.17
1196,15:24:52,1514298292,0,26.12.17
1197,15:24:57,1514298297,0,26.12.17
1198,15:25:02,1514298302,0,26.12.17
1199,15:25:07,1514298307,0,26.12.17
1200,15:25:12,1514298312,0,26.12.17
1201,15:25:17,1514298317,0,26.12.17
1202,15:25:23,1514298323,0,26.12.17
1203,15:25:28,1514298328,0,26.12.17
1204,15:25:33,1514298333,0,26.12.17
1205,15:25:38,1514298338,0,26.12.17
1206,15:25:43,1514298343,0,26.12.17
1207,15:25:48,1514298348,0,26.12.17
1208,15:25:53,1514298353,0,26.12.17
1209,15:25:58,1514298358,0,26.12.17
1210,15:26:03,1514298363,0,26.12.17
1211,15:26:09,1514298369,0,26.12.17
1212,15:26:14,1514298374,0,26.12.17
1213,15:26:19,1514298379,0,26.12.17
1214,15:26:24,1514298384,0,26.12.17
1215,15:26:29,1514298389,0,26.12.17
1216,15:26:34,1514298394,0,26.12.17
1217,15:26:39,1514298399,0,26.12.17
1218,15:26:45,1514298405,0,26.12.17
1219,15:26:50,1514298410,0,26.12.17
1220,15:26:55,1514298415,0,26.12.17
1221,15:27:00,1514298420,0,26.12.17
1222,15:27:05,1514298425,0,26.12.17
1223,15:27:10,1514298430,0,26.12.17
1224,15:27:15,1514298435,0,26.12.17
1225,15:27:20,1514298440,0,26.12.17
1226,15:27:25,1514298445,0,26.12.17
1227,15:27:31,1514298451,0,26.12.17
1228,15:27:36,1514298456,0,26.12.17
1229,15:27:41,1514298461,0,26.12.17
1230,15:27:46,1514298466,0,26.12.17
1231,15:27:51,1514298471,0,26.12.17
1232,15:27:57,1514298477,0,26.12.17
1233,15:28:02,1514298482,0,26.12.17
1234,15:28:07,1514298487,0,26.12.17
1235,15:28:12,1514298492,0,26.12.17
1236,15:28:18,1514298498,0,26.12.17
1237,15:28:23,1514298503,0,26.12.17
1238,15:28:28,1514298508,0,26.12.17
1239,15:28:33,1514298513,0,26.12.17
1240,15:28:38,1514298518,0,26.12.17
1241,15:28:43,1514298523,0,26.12.17
1242,15:28:48,1514298528,0,26.12.17
1243,15:28:53,1514298533,0,26.12.17
1244,15:28:59,1514298539,0,26.12.17
1245,15:29:04,1514298544,0,26.12.17
1246,15:29:09,1514298549,0,26.12.17
1247,15:29:14,1514298554,0,26.12.17
1248,15:29:19,1514298559,0,26.12.17
1249,15:29:24,1514298564,0,26.12.17
1250,15:29:29,1514298569,0,26.12.17
1251,15:29:34,1514298574,0,26.12.17
1252,15:29:40,1514298580,0,26.12.17
1253,15:29:45,1514298585,0,26.12.17
1254,15:29:51,1514298591,0,26.12.17
1255,15:29:56,1514298596,0,26.12.17
1256,15:30:01,1514298601,0,26.12.17
1257,15:30:06,1514298606,0,26.12.17
1258,15:30:11,1514298611,0,26.12.17
1259,15:30:16,1514298616,0,26.12.17
1260,15:30:21,1514298621,0,26.12.17
1261,15:30:26,1514298626,0,26.12.17
1262,15:30:31,1514298631,0,26.12.17
1263,15:30:37,1514298637,0,26.12.17
1264,15:30:42,1514298642,0,26.12.17
1265,15:30:47,1514298647,0,26.12.17
1266,15:30:52,1514298652,0,26.12.17
1267,15:30:57,1514298657,0,26.12.17
1268,15:31:02,1514298662,0,26.12.17
1269,15:31:07,1514298667,0,26.12.17
1270,15:31:12,1514298672,0,26.12.17
1271,15:31:17,1514298677,0,26.12.17
1272,15:31:23,1514298683,0,26.12.17
1273,15:31:28,1514298688,0,26.12.17
1274,15:31:33,1514298693,0,26.12.17
1275,15:31:38,1514298698,0,26.12.17
1276,15:31:43,1514298703,0,26.12.17
1277,15:31:48,1514298708,0,26.12.17
1278,15:31:53,1514298713,0,26.12.17
1279,15:31:58,1514298718,0,26.12.17
1280,15:32:04,1514298724,0,26.12.17
1281,15:32:09,1514298729,0,26.12.17
1282,15:32:14,1514298734,0,26.12.17
1283,15:32:19,1514298739,0,26.12.17
1284,15:32:24,1514298744,0,26.12.17
1285,15:32:29,1514298749,0,26.12.17
1286,15:32:34,1514298754,0,26.12.17
1287,15:32:39,1514298759,0,26.12.17
1288,15:32:44,1514298764,0,26.12.17
1289,15:32:50,1514298770,0,26.12.17
1290,15:32:55,1514298775,0,26.12.17
1291,15:33:00,1514298780,0,26.12.17
1292,15:33:05,1514298785,0,26.12.17
1293,15:33:10,1514298790,0,26.12.17
1294,15:33:15,1514298795,0,26.12.17
1295,15:33:20,1514298800,0,26.12.17
1296,15:33:26,1514298806,0,26.12.17
1297,15:33:31,1514298811,0,26.12.17
1298,15:33:36,1514298816,0,26.12.17
1299,15:33:41,1514298821,0,26.12.17
1300,15:33:46,1514298826,0,26.12.17
1301,15:33:51,1514298831,0,26.12.17
1302,15:33:56,1514298836,0,26.12.17
1303,15:34:01,1514298841,0,26.12.17
1304,15:34:06,1514298846,0,26.12.17
1305,15:34:12,1514298852,0,26.12.17
1306,15:34:17,1514298857,0,26.12.17
1307,15:34:22,1514298862,0,26.12.17
1308,15:34:27,1514298867,0,26.12.17
1309,15:34:32,1514298872,0,26.12.17
1310,15:34:37,1514298877,0,26.12.17
1311,15:34:42,1514298882,0,26.12.17
1312,15:34:47,1514298887,0,26.12.17
1313,15:34:53,1514298893,0,26.12.17
1314,15:34:58,1514298898,0,26.12.17
1315,15:35:03,1514298903,0,26.12.17
1316,15:35:08,1514298908,0,26.12.17
1317,15:35:13,1514298913,0,26.12.17
1318,15:35:18,1514298918,0,26.12.17
1319,15:35:23,1514298923,0,26.12.17
1320,15:35:28,1514298928,0,26.12.17
1321,15:35:34,1514298934,0,26.12.17
1322,15:35:39,1514298939,0,26.12.17
1323,15:35:44,1514298944,0,26.12.17
1324,15:35:49,1514298949,0,26.12.17
1325,15:35:54,1514298954,0,26.12.17
1326,15:35:59,1514298959,0,26.12.17
1327,15:36:04,1514298964,0,26.12.17
1328,15:36:09,1514298969,0,26.12.17
1329,15:36:15,1514298975,0,26.12.17
1330,15:36:20,1514298980,0,26.12.17
1331,15:36:25,1514298985,0,26.12.17
1332,15:36:30,1514298990,0,26.12.17
1333,15:36:35,1514298995,0,26.12.17
1334,15:36:40,1514299000,0,26.12.17
1335,15:36:45,1514299005,0,26.12.17
1336,15:36:50,1514299010,0,26.12.17
1337,15:36:55,1514299015,0,26.12.17
1338,15:37:00,1514299020,0,26.12.17
1339,15:37:06,1514299026,0,26.12.17
1340,15:37:11,1514299031,0,26.12.17
1341,15:37:16,1514299036,0,26.12.17
1342,15:37:21,1514299041,0,26.12.17
1343,15:37:26,1514299046,0,26.12.17
1344,15:37:31,1514299051,0,26.12.17
1345,15:37:36,1514299056,0,26.12.17
1346,15:37:41,1514299061,0,26.12.17
1347,15:37:47,1514299067,0,26.12.17
1348,15:37:52,1514299072,0,26.12.17
1349,15:37:57,1514299077,0,26.12.17
1350,15:38:02,1514299082,0,26.12.17
1351,15:38:07,1514299087,0,26.12.17
1352,15:38:12,1514299092,0,26.12.17
1353,15:38:17,1514299097,0,26.12.17
1354,15:38:22,1514299102,0,26.12.17
1355,15:38:28,1514299108,0,26.12.17
1356,15:38:33,1514299113,0,26.12.17
1357,15:38:38,1514299118,0,26.12.17
1358,15:38:43,1514299123,0,26.12.17
1359,15:38:49,1514299129,0,26.12.17
1360,15:38:54,1514299134,0,26.12.17
1361,15:39:00,1514299140,0,26.12.17
1362,15:39:06,1514299146,0,26.12.17
1363,15:39:11,1514299151,0,26.12.17
1364,15:39:16,1514299156,0,26.12.17
1365,15:39:21,1514299161,0,26.12.17
1366,15:39:26,1514299166,0,26.12.17
1367,15:39:31,1514299171,0,26.12.17
1368,15:39:36,1514299176,0,26.12.17
1369,15:39:41,1514299181,0,26.12.17
1370,15:39:46,1514299186,0,26.12.17
1371,15:39:52,1514299192,0,26.12.17
1372,15:39:57,1514299197,0,26.12.17
1373,15:40:02,1514299202,0,26.12.17
1374,15:40:07,1514299207,0,26.12.17
1375,15:40:12,1514299212,0,26.12.17
1376,15:40:17,1514299217,0,26.12.17
1377,15:40:22,1514299222,0,26.12.17
1378,15:40:28,1514299228,0,26.12.17
1379,15:40:33,1514299233,0,26.12.17
1380,15:40:38,1514299238,0,26.12.17
1381,15:40:43,1514299243,0,26.12.17
1382,15:40:48,1514299248,0,26.12.17
1383,15:40:53,1514299253,0,26.12.17
1384,15:40:58,1514299258,0,26.12.17
1385,15:41:03,1514299263,0,26.12.17
1386,15:41:09,1514299269,0,26.12.17
1387,15:41:14,1514299274,0,26.12.17
1388,15:41:19,1514299279,0,26.12.17
1389,15:41:24,1514299284,0,26.12.17
1390,15:41:29,1514299289,0,26.12.17
1391,15:41:34,1514299294,0,26.12.17
1392,15:41:39,1514299299,0,26.12.17
1393,15:41:44,1514299304,0,26.12.17
